ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Income_Level,Tech_Savviness,Preferred_Channel,Lifestyle,Annual_Transactions,Avg_Basket_Value,Loyalty_Score
464593,Female,No,35,Yes,Doctor,1.0,Low,4.0,Cat_2,3600.0,64.0,Online,Family-Oriented,41,26.98256225160994,59.3
459643,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_6,4700.0,62.0,Online,Family-Oriented,93,86.04931415778854,99.48
459695,Male,Yes,35,Yes,Artist,,High,2.0,Cat_6,3700.0,67.0,Online,Family-Oriented,102,42.34031137777209,100.0
460213,Male,Yes,40,Yes,Entertainment,5.0,Low,1.0,Cat_6,6700.0,78.0,In-Store,Family-Oriented,40,52.850007313090416,70.62
461046,Male,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6,4700.0,67.0,Online,Family-Oriented,39,28.899567215710483,60.64
463409,Female,Yes,43,No,Entertainment,7.0,Average,5.0,Cat_2,3200.0,72.0,Online,Health-Conscious,53,25.45320164722406,63.28
463299,Female,Yes,49,Yes,Artist,0.0,Low,4.0,Cat_6,4800.0,44.0,In-Store,Family-Oriented,30,35.0070002929961,56.29
465719,Female,Yes,37,Yes,Artist,0.0,Low,2.0,Cat_6,3900.0,64.0,Online,Family-Oriented,43,23.565731678327097,62.32
463448,Male,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6,4300.0,64.0,Online,Family-Oriented,70,49.479799547014714,80.45
466248,Male,No,41,Yes,Doctor,1.0,Low,1.0,Cat_2,4800.0,55.0,In-Store,Family-Oriented,40,43.85372520607124,55.23
462802,Female,Yes,39,Yes,Artist,,Average,4.0,Cat_4,4400.0,67.0,In-Store,Family-Oriented,73,48.06976021576405,75.17
463205,Female,No,25,No,Doctor,0.0,Low,4.0,Cat_6,2800.0,77.0,Social Media,Active,39,27.968042254845916,59.29
465648,Female,No,32,No,Entertainment,0.0,Low,2.0,Cat_2,3300.0,81.0,Online,Family-Oriented,47,21.540647183282474,60.09
467774,Female,No,39,Yes,Homemaker,1.0,Low,6.0,Cat_6,4600.0,71.0,Online,Family-Oriented,42,30.95490306213872,71.14
465525,Female,Yes,38,Yes,Healthcare,3.0,Average,3.0,Cat_2,6000.0,65.0,Online,Family-Oriented,74,69.4211893870345,91.82
467776,Female,No,25,Yes,Doctor,0.0,Low,4.0,Cat_6,4000.0,82.0,Online,Active,37,35.45262922922602,63.98
460850,Female,Yes,61,No,Engineer,0.0,Low,1.0,Cat_6,2900.0,53.0,In-Store,Family-Oriented,31,15.115810447143078,58.84
463919,Female,No,31,Yes,Homemaker,9.0,Low,1.0,Cat_6,4300.0,78.0,Online,Family-Oriented,52,35.257538134565024,73.84
460809,Male,Yes,72,Yes,Artist,2.0,Low,1.0,Cat_6,5400.0,48.0,In-Store,Family-Oriented,28,30.643208417188337,47.64
465708,Female,Yes,60,Yes,Artist,0.0,High,2.0,Cat_3,4400.0,49.0,In-Store,Relaxed,59,56.826898751187436,73.55
467138,Female,No,26,No,Homemaker,13.0,Low,1.0,Cat_6,3200.0,79.0,Online,Active,40,19.900431173539648,59.0
459003,Male,Yes,51,Yes,Doctor,0.0,High,5.0,Cat_4,4600.0,58.0,Online,Family-Oriented,90,88.4613141562239,100.0
466167,Male,Yes,56,No,,1.0,Low,2.0,Cat_4,3200.0,60.0,In-Store,Family-Oriented,38,20.363435036879036,49.7
464257,Male,Yes,35,,Entertainment,1.0,High,2.0,Cat_6,2500.0,67.0,Online,Health-Conscious,79,25.472582336918286,80.17
464479,Male,Yes,55,Yes,Entertainment,1.0,Low,1.0,Cat_6,7000.0,69.0,In-Store,Family-Oriented,34,61.027491587437915,69.86
464204,Female,Yes,39,Yes,Artist,2.0,High,2.0,Cat_5,4500.0,71.0,Online,Health-Conscious,80,55.819364111785454,80.81
460073,Female,Yes,42,Yes,Engineer,2.0,Low,1.0,Cat_6,8700.0,79.0,Online,Family-Oriented,50,75.36539383587207,84.71
460289,Female,Yes,60,Yes,Artist,2.0,Average,6.0,Cat_4,5200.0,59.0,In-Store,Family-Oriented,53,49.52692683027284,72.31
464052,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,3500.0,69.0,Online,Family-Oriented,44,28.73043882858131,67.67
459069,Male,Yes,25,Yes,Doctor,0.0,Average,2.0,Cat_6,4100.0,83.0,Social Media,Active,67,56.91401407241779,81.25
465800,Male,No,25,No,Healthcare,1.0,Low,3.0,Cat_6,3400.0,79.0,Social Media,Active,39,18.385733481149398,54.31
461497,Male,No,29,No,Doctor,5.0,Low,5.0,Cat_2,3400.0,67.0,Online,Active,34,18.840444751230628,55.71
464005,Female,No,27,No,Healthcare,0.0,Low,5.0,Cat_6,2800.0,64.0,In-Store,Active,38,19.546376968302813,50.53
459588,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6,4000.0,59.0,Online,Family-Oriented,35,36.47360566747035,54.98
464477,Male,Yes,36,No,Entertainment,,Low,2.0,Cat_6,3200.0,81.0,In-Store,Family-Oriented,49,23.59833533199634,56.72
459476,Male,Yes,41,Yes,Artist,0.0,High,4.0,Cat_6,4700.0,63.0,Online,Family-Oriented,94,68.4953890687917,93.11
464432,Male,No,31,No,Engineer,8.0,Low,2.0,Cat_3,2500.0,77.0,Online,Health-Conscious,36,19.501572964707158,51.79
462264,Male,Yes,45,Yes,Entertainment,0.0,Average,4.0,Cat_6,6300.0,68.0,Online,Family-Oriented,73,77.0393761934538,93.92
466257,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,3000.0,75.0,Online,Family-Oriented,49,22.481131811320097,63.83
460121,Male,Yes,55,Yes,Engineer,1.0,Average,3.0,Cat_6,9500.0,67.0,In-Store,Relaxed,50,110.74248916404159,98.15
463640,Male,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,6800.0,62.0,In-Store,Active,34,54.9794033364218,60.98
464462,Female,Yes,70,Yes,Artist,5.0,High,2.0,Cat_6,4400.0,48.0,In-Store,Family-Oriented,67,61.79036949767466,74.99
461024,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0,Cat_6,9500.0,49.0,In-Store,Family-Oriented,30,92.42870424656898,79.05
464229,Female,No,26,No,Engineer,2.0,Low,7.0,Cat_6,2600.0,78.0,Online,Adventurous,38,11.990021277576211,51.06
466680,Male,No,22,No,Engineer,0.0,Low,4.0,Cat_6,2100.0,91.0,Social Media,Adventurous,41,24.40781950735404,61.17
459557,Female,,29,No,Entertainment,1.0,High,,Cat_1,3100.0,69.0,In-Store,Active,80,38.66244750992797,79.21
466063,Female,Yes,48,Yes,Entertainment,0.0,Low,1.0,Cat_3,6900.0,60.0,In-Store,Family-Oriented,37,51.05939692857688,60.78
465205,Male,Yes,48,Yes,Entertainment,0.0,Low,2.0,Cat_6,6300.0,84.0,Online,Family-Oriented,41,55.52585367845634,72.89
467476,Male,No,32,Yes,Healthcare,1.0,Low,4.0,Cat_6,6000.0,64.0,Online,Family-Oriented,44,45.1922256802843,62.66
463724,Male,No,29,No,Healthcare,0.0,Low,5.0,Cat_4,2300.0,65.0,Online,Adventurous,29,18.197340568162858,61.04
465868,Male,No,35,Yes,Artist,6.0,Low,3.0,Cat_6,3600.0,74.0,Online,Family-Oriented,46,24.48196825581278,67.26
466148,Male,Yes,39,No,Entertainment,0.0,Average,4.0,Cat_6,3200.0,83.0,In-Store,Family-Oriented,80,30.599784059512903,67.83
464273,Female,No,26,No,Artist,2.0,Low,2.0,Cat_6,3600.0,77.0,Online,Active,37,20.5475718516234,52.35
466641,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,2400.0,70.0,Online,Active,35,23.210690461734984,57.02
467044,Female,No,35,Yes,Marketing,0.0,Low,1.0,Cat_7,3100.0,72.0,Online,Family-Oriented,45,30.65383840768231,71.21
461312,Male,No,18,No,Healthcare,3.0,Low,3.0,Cat_2,2300.0,62.0,Online,Active,42,11.824845721512911,61.24
464450,Female,Yes,56,Yes,Artist,0.0,High,2.0,Cat_6,4400.0,56.0,Online,Relaxed,62,49.787762909991216,81.12
462929,Male,No,40,No,Homemaker,,Low,1.0,Cat_4,3400.0,70.0,Online,Family-Oriented,42,28.866444552061797,60.94
467900,Female,No,37,No,Engineer,3.0,Low,1.0,Cat_6,3300.0,85.0,Online,Family-Oriented,44,24.0350636818305,56.82
462155,Female,Yes,57,Yes,Artist,,High,3.0,Cat_6,4700.0,46.0,In-Store,Relaxed,59,58.790284701922296,77.37
467651,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,3400.0,74.0,Social Media,Active,36,10.09336858220836,46.19
459686,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6,4200.0,59.0,Online,Family-Oriented,35,26.28182397132844,54.23
466985,Female,Yes,45,No,Engineer,0.0,Average,7.0,Cat_7,3500.0,65.0,In-Store,Health-Conscious,57,38.708944540367895,74.48
465258,Male,No,20,No,Healthcare,5.0,Low,4.0,Cat_3,2200.0,76.0,Online,Adventurous,41,11.043183656968205,54.59
467718,Female,No,20,No,Healthcare,2.0,Low,6.0,Cat_2,2500.0,76.0,Online,Active,41,5.797623616353395,62.39
460288,Male,Yes,61,Yes,Healthcare,1.0,Average,7.0,Cat_3,6200.0,35.0,In-Store,Family-Oriented,49,70.33515871345382,74.98
461991,Male,No,23,No,Doctor,0.0,Low,4.0,Cat_6,2400.0,74.0,Social Media,Active,38,23.446548599366185,54.49
460110,Female,No,52,Yes,Artist,0.0,Low,2.0,,4900.0,57.0,In-Store,Relaxed,33,35.892693374344276,59.56
460128,Male,Yes,25,Yes,Healthcare,8.0,Low,2.0,Cat_6,5900.0,76.0,Online,Adventurous,36,48.02350132058382,61.01
466614,Male,No,21,No,Healthcare,1.0,Low,6.0,Cat_5,3100.0,68.0,Online,Active,43,26.421933149251306,62.52
462573,Male,Yes,59,Yes,Artist,0.0,Average,6.0,Cat_4,4600.0,50.0,In-Store,Family-Oriented,51,50.666074652991604,71.1
465346,Female,No,37,Yes,Marketing,1.0,Low,3.0,Cat_6,4300.0,71.0,Online,Family-Oriented,42,39.91472413074434,69.53
465022,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,8700.0,47.0,In-Store,Relaxed,53,144.55540571325824,100.0
459931,Male,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6,5100.0,53.0,In-Store,Family-Oriented,44,33.331857289141865,66.16
464538,Male,No,19,No,Healthcare,0.0,Low,,Cat_3,2700.0,77.0,Social Media,Active,37,21.156195135309073,63.99
464708,Male,No,20,No,Healthcare,0.0,Low,8.0,Cat_4,3000.0,63.0,Social Media,Active,35,17.700632393333727,50.61
462303,Female,Yes,32,No,Artist,0.0,Average,4.0,Cat_6,3500.0,73.0,Online,Family-Oriented,78,26.532651283191854,78.7
464114,Female,No,36,No,Doctor,0.0,Low,2.0,Cat_6,2400.0,78.0,Online,Family-Oriented,43,25.708922747856846,60.63
463638,Female,Yes,29,No,Doctor,0.0,Average,2.0,Cat_7,2400.0,71.0,Online,Adventurous,59,26.635483364133886,71.4
461074,Male,Yes,25,No,Entertainment,,Average,,Cat_3,2100.0,96.0,Online,Adventurous,69,23.059813569176352,75.29
463351,Female,No,22,,Healthcare,3.0,Low,4.0,Cat_5,3200.0,76.0,Social Media,Active,39,13.53415649990733,52.81
466223,Male,Yes,66,Yes,Artist,1.0,Low,1.0,Cat_4,5500.0,49.0,In-Store,Relaxed,27,43.3216975741986,60.26
464550,Male,Yes,50,Yes,Artist,,Low,4.0,Cat_6,4800.0,62.0,Online,Family-Oriented,37,27.32759939099418,52.71
460641,Male,,53,Yes,Artist,,Average,3.0,Cat_3,5900.0,75.0,Online,Family-Oriented,69,60.1512286748839,82.34
464560,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_6,5600.0,85.0,Online,Family-Oriented,50,38.24553357693263,54.76
459106,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6,4900.0,51.0,In-Store,Relaxed,30,35.399501137058415,63.34
461492,Male,Yes,70,Yes,Entertainment,8.0,Average,2.0,Cat_6,6900.0,53.0,In-Store,Family-Oriented,54,81.7748177235338,84.68
462185,Male,No,18,No,Doctor,0.0,Low,3.0,Cat_6,2200.0,78.0,Online,Active,47,16.152854503916004,61.92
463967,Female,No,33,Yes,Engineer,0.0,Low,2.0,Cat_6,7500.0,76.0,Online,Family-Oriented,47,59.8211093758258,78.49
462421,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_6,4100.0,65.0,In-Store,Relaxed,27,30.959311465590446,59.3
467587,Male,Yes,27,Yes,Artist,9.0,Average,3.0,Cat_6,4300.0,72.0,In-Store,Active,59,38.546600562211,54.0
466767,Male,Yes,68,Yes,Lawyer,0.0,Low,2.0,,10000.0,41.0,In-Store,Relaxed,26,92.01604905942632,69.51
460401,Female,No,27,Yes,Artist,0.0,Low,3.0,Cat_7,4400.0,69.0,Online,Active,35,35.21718605809513,59.06
460372,Male,Yes,37,Yes,Artist,4.0,Average,2.0,Cat_6,4700.0,63.0,Online,Family-Oriented,74,54.29205650465678,80.74
464086,Male,Yes,42,Yes,Artist,1.0,Average,4.0,Cat_6,3400.0,58.0,Online,Health-Conscious,50,32.48363869643064,70.36
464705,Male,No,32,No,Artist,3.0,Low,7.0,Cat_4,2400.0,67.0,In-Store,Family-Oriented,46,15.032636049309403,51.66
463791,Female,No,28,Yes,Engineer,7.0,Low,1.0,Cat_6,6800.0,78.0,Online,Active,33,47.94785657183449,68.95
461514,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,2500.0,68.0,Online,Family-Oriented,45,21.305542350389278,71.87
464078,Male,Yes,88,No,Lawyer,0.0,Low,,Cat_6,4300.0,50.0,In-Store,Relaxed,21,28.850594511940432,53.56
459251,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,4300.0,66.0,Online,Family-Oriented,38,28.013185651500013,63.0
460470,Male,No,36,No,Healthcare,,Low,4.0,Cat_4,2800.0,68.0,Online,Family-Oriented,44,5.774960281551309,50.16
462923,Male,Yes,33,No,Homemaker,9.0,Average,2.0,Cat_6,2700.0,75.0,In-Store,Family-Oriented,74,27.367918589918403,67.69
461017,Female,No,40,Yes,Homemaker,13.0,Low,1.0,Cat_3,4700.0,61.0,In-Store,Family-Oriented,39,38.14583425178669,55.61
465700,Male,Yes,25,Yes,Entertainment,1.0,High,2.0,Cat_3,5600.0,92.0,Online,Active,93,84.53177764937526,95.75
460113,Male,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6,5400.0,54.0,In-Store,Relaxed,40,51.167925903010214,63.9
461047,Female,,18,No,Healthcare,1.0,Average,3.0,Cat_7,1700.0,77.0,Online,Active,67,14.754463215148728,68.06
466073,Female,Yes,62,No,Engineer,8.0,High,2.0,Cat_4,3900.0,60.0,In-Store,Family-Oriented,80,54.78483971396469,83.79
463201,Female,No,21,No,Healthcare,0.0,Low,2.0,Cat_4,2500.0,75.0,Online,Active,38,10.918425175502716,57.59
464941,Female,No,28,No,Healthcare,,Low,4.0,Cat_4,2500.0,71.0,Online,Active,40,12.038741919011422,56.17
462909,Female,No,36,No,Engineer,,Low,1.0,Cat_6,3700.0,84.0,Online,Health-Conscious,38,36.433166305770044,59.62
461345,Male,No,27,No,Doctor,0.0,Low,3.0,Cat_6,2600.0,57.0,In-Store,Active,27,14.97291350880787,49.16
461939,Female,Yes,36,Yes,Entertainment,1.0,Average,4.0,Cat_4,5500.0,76.0,Online,Family-Oriented,79,76.51543706911934,90.07
467552,Male,Yes,53,No,Executive,0.0,Average,4.0,Cat_6,3600.0,61.0,Online,Family-Oriented,64,47.87539820835836,69.97
461882,Female,No,30,Yes,Doctor,0.0,Low,5.0,Cat_7,3800.0,59.0,In-Store,Active,35,38.08067292074152,55.6
467800,Female,Yes,53,Yes,Artist,8.0,Average,3.0,Cat_6,5500.0,58.0,Online,Relaxed,50,60.927100854434634,66.94
465997,Female,No,33,No,Doctor,1.0,Low,3.0,Cat_6,2600.0,66.0,Online,Family-Oriented,45,9.827574035045362,51.8
462291,Female,No,36,Yes,Marketing,,Low,3.0,Cat_6,4700.0,61.0,Online,Health-Conscious,27,37.48608224423394,62.33
466981,Female,Yes,53,No,Engineer,0.0,Low,3.0,Cat_5,2800.0,72.0,In-Store,Relaxed,31,21.733455487527298,48.82
467397,Male,No,29,No,Doctor,8.0,Low,4.0,Cat_6,3100.0,68.0,Online,Active,35,29.761505487611288,63.98
462589,Female,No,28,No,Engineer,8.0,Low,8.0,Cat_4,2600.0,89.0,Online,Adventurous,35,19.951999038115396,49.9
467957,Male,Yes,47,Yes,Artist,1.0,Low,1.0,Cat_6,4900.0,56.0,Online,Health-Conscious,29,28.700658538722926,52.86
459426,Male,No,23,No,,1.0,Low,4.0,Cat_6,2900.0,83.0,Social Media,Active,45,21.39421657536225,64.69
460264,Female,Yes,35,Yes,Entertainment,0.0,Low,4.0,Cat_1,6300.0,80.0,In-Store,Family-Oriented,46,50.139263457715565,66.53
466916,Male,Yes,87,Yes,Lawyer,3.0,Low,1.0,Cat_6,9800.0,44.0,In-Store,Family-Oriented,26,96.42230885086131,63.22
463822,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6,4200.0,61.0,Online,Family-Oriented,62,40.936218342769074,77.27
461203,Female,Yes,26,No,Lawyer,0.0,Low,9.0,Cat_7,2400.0,75.0,Online,Active,34,9.089355830550684,55.07
459124,Female,Yes,75,Yes,Artist,1.0,High,3.0,Cat_6,4600.0,47.0,In-Store,Family-Oriented,64,65.80417170035163,79.78
467011,Female,Yes,77,Yes,Lawyer,,High,2.0,Cat_6,10000.0,49.0,In-Store,Family-Oriented,68,172.65088436924594,100.0
467495,Male,Yes,66,No,Artist,2.0,High,3.0,Cat_6,3000.0,50.0,In-Store,Family-Oriented,73,31.76507376016488,78.65
464292,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_6,5200.0,58.0,Online,Relaxed,40,55.29679538408149,71.54
461065,Male,Yes,61,Yes,Executive,,Low,6.0,Cat_3,4900.0,49.0,In-Store,Relaxed,24,48.40180272475805,54.69
461010,Male,Yes,39,Yes,Entertainment,1.0,Average,3.0,Cat_3,6400.0,74.0,Online,Family-Oriented,68,82.92820302187039,88.87
463109,Male,Yes,61,Yes,Executive,9.0,High,2.0,Cat_6,5100.0,49.0,In-Store,Family-Oriented,71,99.48779684780658,100.0
462480,Male,No,40,No,Engineer,2.0,Low,4.0,Cat_6,3900.0,83.0,In-Store,Family-Oriented,46,34.09545284256939,60.98
465229,Male,Yes,43,Yes,Executive,0.0,High,3.0,Cat_6,4000.0,62.0,Online,Family-Oriented,95,74.56381379264283,89.94
462074,Female,No,57,Yes,Artist,1.0,Low,1.0,Cat_6,4300.0,45.0,In-Store,Family-Oriented,34,24.035796109626062,52.4
461645,Female,No,37,Yes,Artist,0.0,Low,2.0,Cat_6,3600.0,80.0,Online,Family-Oriented,47,31.27596505826186,62.06
463662,Male,Yes,41,Yes,Entertainment,2.0,Average,2.0,Cat_6,5800.0,66.0,Online,Health-Conscious,52,70.84789906410744,74.04
467798,Female,No,20,No,,,Low,2.0,Cat_6,3000.0,83.0,Social Media,Active,39,2.471609911002293,46.24
463756,Male,Yes,68,No,Executive,1.0,Average,2.0,Cat_6,3500.0,56.0,In-Store,Relaxed,41,40.60850341166628,61.56
466581,Female,Yes,43,Yes,Artist,9.0,High,4.0,Cat_6,3900.0,57.0,Online,Family-Oriented,87,48.81918946782851,85.46
464680,Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4,3300.0,83.0,Online,Active,43,15.238832760642698,58.02
464727,Male,Yes,38,Yes,Engineer,1.0,Average,4.0,Cat_3,8000.0,78.0,Online,Family-Oriented,80,98.03018550543207,100.0
466413,Male,Yes,62,Yes,Artist,1.0,Average,5.0,Cat_6,4900.0,54.0,In-Store,Family-Oriented,57,47.3193555681188,73.93
462847,Female,No,30,Yes,Doctor,,Low,7.0,Cat_5,4300.0,73.0,Online,Active,31,38.436390033642304,60.17
462625,Male,No,32,Yes,Artist,0.0,Low,3.0,Cat_4,4400.0,74.0,Online,Family-Oriented,42,26.29481775558852,55.91
459048,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_6,3100.0,73.0,Social Media,Active,31,19.74010016308448,58.84
461348,Male,Yes,35,Yes,Healthcare,1.0,Low,1.0,Cat_6,5800.0,55.0,In-Store,Health-Conscious,34,49.58901331312642,62.52
464719,Female,No,28,No,Doctor,3.0,Low,4.0,Cat_6,3100.0,77.0,Online,Adventurous,40,19.161097072606236,60.49
465561,Male,Yes,25,No,Artist,1.0,Average,4.0,Cat_4,2900.0,75.0,Social Media,Active,62,29.7145450632997,67.85
462585,Male,Yes,42,No,,8.0,Low,,Cat_4,3000.0,55.0,Online,Family-Oriented,33,13.717366816599764,54.57
463976,Female,No,29,No,Healthcare,5.0,Low,4.0,Cat_4,3700.0,55.0,In-Store,Active,30,15.603113917706592,61.17
465617,Male,No,40,Yes,Doctor,9.0,Low,,Cat_6,4600.0,70.0,Online,Family-Oriented,44,38.33994808472528,51.64
464044,Female,No,40,Yes,Entertainment,1.0,Low,3.0,Cat_6,6000.0,82.0,Online,Family-Oriented,41,55.76925534730458,62.29
466880,Male,Yes,39,Yes,Artist,4.0,Average,,Cat_6,5100.0,62.0,Online,Family-Oriented,68,50.56897015197958,81.12
463333,Female,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,3100.0,76.0,Online,Active,36,27.61923014341331,48.53
462507,Male,No,39,No,Entertainment,0.0,Low,3.0,Cat_6,2800.0,78.0,Online,Family-Oriented,46,11.691517950838625,65.18
460589,Male,Yes,49,No,Entertainment,1.0,Average,6.0,Cat_3,2800.0,86.0,In-Store,Family-Oriented,81,24.877225889036882,73.5
460615,Female,No,25,Yes,Healthcare,,Low,,Cat_3,6000.0,74.0,Social Media,Active,37,49.30900598347195,60.94
460754,Female,No,33,Yes,Homemaker,8.0,Low,1.0,Cat_6,4900.0,68.0,Online,Family-Oriented,44,34.68005414958779,59.86
464170,Male,Yes,38,No,Artist,8.0,Low,1.0,Cat_6,2600.0,65.0,In-Store,Family-Oriented,40,14.790742293096162,48.6
463660,Male,Yes,85,Yes,Lawyer,1.0,Low,1.0,Cat_6,10700.0,55.0,In-Store,Family-Oriented,29,99.57992160301575,78.27
466200,Male,Yes,51,Yes,Doctor,8.0,Average,3.0,Cat_4,4800.0,61.0,Online,Relaxed,49,64.32859118489138,69.24
460999,Male,No,26,Yes,Engineer,1.0,Low,3.0,Cat_3,7900.0,80.0,In-Store,Adventurous,38,75.29156965080126,76.16
461327,Female,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,4500.0,71.0,Online,Family-Oriented,70,47.81936765525914,80.46
461178,Male,Yes,33,No,Entertainment,1.0,Low,3.0,Cat_3,2300.0,72.0,Online,Family-Oriented,45,10.859306110473966,51.89
465150,Male,No,41,Yes,Entertainment,0.0,Low,1.0,Cat_6,5900.0,72.0,In-Store,Family-Oriented,44,48.147114466083764,68.94
462882,Male,Yes,41,Yes,Homemaker,2.0,Average,3.0,Cat_3,4400.0,69.0,Online,Family-Oriented,70,47.50805505587651,73.08
460544,Male,No,77,Yes,Lawyer,0.0,Low,1.0,Cat_3,10400.0,53.0,In-Store,Family-Oriented,22,93.77138491007236,78.53
459979,Female,No,41,No,Marketing,0.0,Low,2.0,Cat_6,3600.0,66.0,In-Store,Family-Oriented,42,31.152017427924974,71.87
463157,Male,Yes,46,Yes,Entertainment,5.0,Low,3.0,Cat_6,5900.0,77.0,Online,Health-Conscious,34,55.66192150355045,65.48
466169,Male,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_1,3800.0,59.0,In-Store,Family-Oriented,31,29.22169210796843,67.23
467427,Female,Yes,37,Yes,Artist,8.0,High,2.0,Cat_6,4300.0,77.0,In-Store,Family-Oriented,108,58.69427196636355,92.62
464392,Male,Yes,58,,Artist,1.0,Average,2.0,Cat_6,3800.0,56.0,In-Store,Relaxed,47,30.614982185835938,66.22
459065,Male,Yes,51,Yes,Engineer,,Low,2.0,Cat_6,9100.0,73.0,Online,Family-Oriented,42,82.23360325455499,78.1
465810,Female,No,28,No,Engineer,1.0,Low,2.0,Cat_4,3200.0,77.0,Online,Active,37,12.047278709504914,52.76
465156,Male,Yes,46,Yes,Artist,,Average,5.0,Cat_6,4300.0,61.0,In-Store,Family-Oriented,64,49.28947919855639,83.48
464112,Male,No,28,Yes,Doctor,1.0,Low,2.0,Cat_6,4600.0,65.0,Online,Active,32,50.48337693128803,68.69
465877,Female,No,48,Yes,Artist,6.0,Low,1.0,Cat_6,4600.0,56.0,In-Store,Family-Oriented,35,35.230854334172356,56.03
464321,Female,No,28,,Engineer,0.0,Low,3.0,Cat_3,2400.0,61.0,Online,Active,33,12.585644180513215,48.09
464337,Male,No,36,Yes,Artist,5.0,Low,1.0,Cat_6,4400.0,75.0,Online,Family-Oriented,47,32.182436522765556,61.8
465566,Male,No,50,Yes,Artist,1.0,Low,3.0,Cat_3,4300.0,52.0,Online,Health-Conscious,32,26.003677788793834,55.45
460394,Female,No,32,Yes,Healthcare,9.0,Low,3.0,Cat_6,6700.0,75.0,Online,Health-Conscious,30,38.491686213342895,54.61
460962,Male,Yes,55,Yes,Executive,9.0,High,4.0,Cat_6,4900.0,64.0,Online,Relaxed,65,92.28878754909563,93.62
465323,Female,Yes,43,Yes,Artist,0.0,Low,1.0,Cat_6,4000.0,61.0,In-Store,Family-Oriented,42,32.55342049718399,55.54
462152,Female,No,30,Yes,,8.0,Low,2.0,Cat_6,3700.0,61.0,Online,Active,30,32.44433768390611,56.9
460384,Female,Yes,32,Yes,Marketing,8.0,Low,2.0,Cat_6,4200.0,72.0,In-Store,Family-Oriented,40,38.08635084489954,52.78
461760,Male,Yes,82,Yes,Artist,0.0,High,2.0,Cat_6,5900.0,59.0,In-Store,Family-Oriented,65,73.55509791574653,76.84
461075,Male,Yes,33,Yes,Entertainment,,Average,2.0,Cat_3,6500.0,79.0,Online,Family-Oriented,80,85.39351209965496,86.77
461512,Male,No,33,Yes,Doctor,,Low,4.0,Cat_6,4400.0,75.0,Online,Family-Oriented,46,42.08152215025692,60.38
465276,Male,Yes,55,Yes,Artist,1.0,Average,5.0,Cat_6,4600.0,63.0,Online,Family-Oriented,62,46.854397212369726,68.65
464935,Female,No,40,,Marketing,6.0,Low,1.0,Cat_4,2500.0,64.0,Online,Health-Conscious,32,21.708841383658104,57.12
462670,Male,Yes,89,Yes,Doctor,,Low,1.0,Cat_6,5600.0,54.0,In-Store,Relaxed,19,51.71405289143719,56.21
467270,Female,No,33,Yes,Doctor,0.0,Low,4.0,Cat_6,4600.0,64.0,Online,Family-Oriented,41,39.101157043941996,72.61
463221,Male,No,22,No,Healthcare,,Low,3.0,Cat_6,3300.0,72.0,Social Media,Active,44,28.696031418606726,61.8
464358,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,4300.0,36.0,In-Store,Family-Oriented,50,48.700207415781264,75.02
462181,Female,No,32,Yes,Healthcare,8.0,Low,3.0,Cat_6,6100.0,65.0,Online,Health-Conscious,32,51.03317478791071,65.12
459178,Male,Yes,48,Yes,Executive,0.0,High,5.0,Cat_6,4700.0,63.0,In-Store,Family-Oriented,89,89.31183743599217,100.0
466117,Male,Yes,62,Yes,Artist,1.0,Average,2.0,Cat_3,5500.0,49.0,In-Store,Relaxed,41,60.32002233830649,63.42
463683,Female,Yes,39,Yes,Artist,14.0,Average,2.0,Cat_6,3800.0,73.0,In-Store,Family-Oriented,74,45.007169789808145,71.44
462720,Male,Yes,35,Yes,Marketing,,Low,5.0,Cat_6,5300.0,67.0,Online,Family-Oriented,43,31.197305052156384,66.31
